Magnetometer_X,Magnetometer_Y,Magnetometer_Z,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Roll,Pitch,Yaw
13.799999999999999,32.699999999999996,51.6,0.00048828125,0.07373046875,1.01513671875,-0.4198473282442748,0.1450381679389313,-0.8320610687022901,4.154059840826836,359.97251310966686,337.1193628235823
13.65,31.349999999999998,51.15,0.00244140625,0.07763671875,1.0205078125,-0.5725190839694656,0.16793893129770993,-0.8931297709923665,4.349967086013915,359.8633239625172,336.4713683239146
14.25,33.449999999999996,52.35,0.00341796875,0.0791015625,1.01708984375,-0.4732824427480916,0.1984732824427481,-1.16793893129771,4.4463369538074575,359.80803577182024,336.9255604935915
13.95,32.1,49.949999999999996,0.001953125,0.076171875,1.02099609375,-0.3893129770992366,0.12213740458015267,-1.1755725190839694,4.266266623682677,359.89069934123097,336.51122512701363
12.45,31.5,50.55,0.001953125,0.07666015625,1.01904296875,-0.5267175572519084,0.06870229007633588,-0.7938931297709924,4.301709961534543,359.8904949287305,338.4341803845847
13.35,31.799999999999997,51.15,-0.00048828125,0.0751953125,1.01904296875,-0.25190839694656486,-0.04580152671755725,-0.9312977099236641,4.220315151744918,0.027379215150891072,337.2267843856498
12.9,31.799999999999997,50.699999999999996,0.00390625,0.07568359375,1.017578125,-0.22900763358778625,0.022900763358778626,-0.7099236641221374,4.252797189686591,359.7806614974027,337.91955483246664
12.75,31.2,50.85,0.00634765625,0.08251953125,1.02001953125,-0.48854961832061067,0.2595419847328244,-0.8015267175572519,4.62372068580348,359.6446098229554,337.772431417431
12.45,32.25,51.3,0.00341796875,0.07373046875,1.0224609375,-0.26717557251908397,0.22137404580152673,-0.8015267175572519,4.1238179784250155,359.80896358786435,338.89109240154744
13.5,33.449999999999996,51.3,0.0,0.0771484375,1.01953125,-0.2824427480916031,0.0,-0.7099236641221374,4.32735323806637,-0.0,338.02161569573286
13.5,33.0,51.9,0.00048828125,0.0732421875,1.01611328125,-0.4732824427480916,0.13740458015267176,-1.1145038167938932,4.122692620609266,359.97253843884835,337.7509763427876
13.95,32.1,49.949999999999996,0.00244140625,0.0732421875,1.01904296875,-0.3511450381679389,0.12213740458015267,-1.1374045801526718,4.110488548284492,359.86308516444393,336.51122512701363
13.35,32.55,49.949999999999996,0.00048828125,0.07568359375,1.02099609375,-0.48854961832061067,0.2366412213740458,-0.9770992366412213,4.2393217426892855,359.9726738377411,337.6995900072262
14.25,33.75,52.35,0.0,0.07568359375,1.0146484375,-0.5114503816793893,0.17557251908396945,-0.9465648854961832,4.265847037068094,-0.0,337.1094483437517
13.049999999999999,31.95,51.9,0.00244140625,0.07421875,1.021484375,-0.3969465648854962,0.17557251908396945,-0.9465648854961832,4.155184701961329,359.86342009797175,337.7824057304817
13.35,31.349999999999998,51.15,0.0009765625,0.0771484375,1.01953125,-0.33587786259541985,0.08396946564885496,-1.0305343511450382,4.327146786414585,359.9452754552211,336.93388504106304
12.15,32.55,50.699999999999996,0.0,0.078125,1.017578125,-0.1984732824427481,0.25190839694656486,-0.7862595419847328,4.390295582633631,-0.0,339.5308103675178
11.85,32.1,51.75,-0.00146484375,0.07666015625,1.02099609375,-0.3893129770992366,-0.061068702290076333,-0.7709923664122137,4.294228574717075,0.08197261977741359,339.73792746764775
13.5,33.0,50.55,-0.0009765625,0.0771484375,1.02001953125,-0.33587786259541985,0.12213740458015267,-0.8320610687022901,4.3254958807467885,0.054698497309239556,337.7509763427876
15.0,32.1,50.699999999999996,0.00146484375,0.0732421875,1.0205078125,-0.45038167938931295,-0.06870229007633588,-0.9770992366412213,4.104804917071685,359.91796831095104,334.9537992203572
14.549999999999999,33.0,50.85,0.00537109375,0.080078125,1.02099609375,-0.4580152671755725,0.25190839694656486,-0.9312977099236641,4.483431533363052,359.6995130484471,336.2068815019242
13.35,32.85,52.199999999999996,-0.00048828125,0.07666015625,1.02294921875,-0.48854961832061067,0.25190839694656486,-1.0916030534351144,4.285855739784717,0.02727234444986193,337.88353441445696
13.5,32.25,51.3,-0.0009765625,0.0751953125,1.02099609375,-0.4732824427480916,0.16030534351145037,-0.9465648854961832,4.212371116570652,0.05465423284034288,337.28558764683277
14.399999999999999,32.85,52.199999999999996,0.00146484375,0.0751953125,1.02099609375,-0.7404580152671756,0.0916030534351145,-0.9770992366412213,4.211869333913078,359.91801868182125,336.32946151527955
13.049999999999999,31.95,50.85,0.0009765625,0.07958984375,1.01708984375,-0.5801526717557252,0.13740458015267176,-0.9694656488549618,4.4742071221794815,359.9451549308599,337.7824057304817
13.5,31.95,51.3,0.00390625,0.076171875,1.02197265625,-0.20610687022900764,0.2748091603053435,-0.9465648854961832,4.261799638240951,359.7816072086531,337.09423034158283
13.5,32.25,50.85,-0.0009765625,0.07568359375,1.02294921875,-0.2595419847328244,-0.007633587786259542,-0.9007633587786259,4.2315590575641275,0.0545485326790414,337.28558764683277
14.549999999999999,30.9,50.85,-0.00048828125,0.07568359375,1.0185546875,-0.31297709923664124,-0.030534351145038167,-0.9007633587786259,4.249648658907413,0.027391301979178943,334.785483231928
12.6,32.1,49.949999999999996,0.00634765625,0.07568359375,1.01513671875,-0.6106870229007634,0.030534351145038167,-0.9541984732824428,4.262474981270821,359.6427253482709,338.56883272376683
13.65,33.3,51.15,0.00341796875,0.0791015625,1.0185546875,-0.42748091603053434,0.1297709923664122,-0.9847328244274809,4.439969069177429,359.8083101886254,337.71078993555096
14.25,32.25,51.3,0.0009765625,0.07861328125,1.01953125,-0.21374045801526717,0.13740458015267176,-0.9465648854961832,4.408986840096064,359.9452814262899,336.16125981682825
14.7,33.3,51.75,0.0029296875,0.078125,1.0244140625,-0.33587786259541985,-0.1297709923664122,-0.7938931297709924,4.360491329519196,359.83661659658395,336.1813495002662
14.399999999999999,31.799999999999997,51.75,0.001953125,0.07470703125,1.0205078125,-0.4351145038167939,0.24427480916030533,-0.9618320610687023,4.186512159701665,359.89063579312545,335.6375469846878
14.25,31.95,50.85,0.001953125,0.07763671875,1.021484375,-0.32061068702290074,0.0916030534351145,-0.8396946564885496,4.345928311857016,359.8907630268553,335.96267983656423
14.549999999999999,31.95,51.9,0.00244140625,0.078125,1.01904296875,-0.3816793893129771,0.16030534351145037,-0.9770992366412213,4.383486237719903,359.86313361150013,335.51552487307646
13.65,33.6,50.4,0.00390625,0.07861328125,1.02001953125,-0.3816793893129771,0.0916030534351145,-0.9083969465648855,4.406254427031514,359.7812308576551,337.8905516562483
13.65,32.85,51.449999999999996,0.00341796875,0.07470703125,1.0185546875,-0.42748091603053434,0.04580152671755725,-0.8091603053435115,4.1942101037031065,359.8082480888809,337.43588830667477
12.75,32.25,51.6,-0.0029296875,0.076171875,1.0234375,-0.3435114503816794,0.17557251908396945,-0.8778625954198473,4.25713958042963,0.16356179493237544,338.4286928087454
13.95,32.55,50.4,0.0009765625,0.07763671875,1.021484375,-0.2748091603053435,-0.04580152671755725,-1.0763358778625953,4.346135246383664,359.94538146379426,336.8014094863518
13.799999999999999,31.5,49.8,0.001953125,0.07470703125,1.0185546875,-0.3511450381679389,0.1450381679389313,-1.0,4.194510595579761,359.890427203853,336.3420030012373
13.65,32.55,51.449999999999996,0.00146484375,0.07470703125,1.021484375,-0.19083969465648856,0.0,-1.0458015267175573,4.182623952438606,359.9180547998147,337.2490236572124
13.5,33.449999999999996,50.25,0.00048828125,0.0771484375,1.02099609375,-0.3053435114503817,0.1450381679389313,-0.9007633587786259,4.321065295538997,359.972676755549,338.02161569573286
13.5,31.5,51.9,0.0009765625,0.078125,1.0224609375,-0.2748091603053435,0.061068702290076333,-1.1068702290076335,4.3692030517765525,359.9454353046721,336.8014094863518
14.399999999999999,31.799999999999997,51.75,0.0009765625,0.07666015625,1.01806640625,-0.44274809160305345,0.1450381679389313,-0.916030534351145,4.306026124205765,359.9451951899053,335.6375469846878
13.65,33.3,52.199999999999996,0.00439453125,0.07568359375,1.02197265625,-0.48854961832061067,-0.022900763358778626,-1.1297709923664123,4.234479332803068,359.75429975230304,337.71078993555096
14.25,32.25,50.55,-0.00048828125,0.07275390625,1.021484375,-0.45038167938931295,0.2366412213740458,-1.0305343511450382,4.0740355050367905,0.02731883377944154,336.16125981682825
15.0,32.55,51.15,0.00244140625,0.078125,1.01904296875,-0.37404580152671757,0.15267175572519084,-1.1526717557251909,4.383486237719903,359.86313361150013,335.2583559368597
13.799999999999999,32.699999999999996,51.6,0.0009765625,0.076171875,1.01904296875,-0.5572519083969466,0.03816793893129771,-0.8778625954198473,4.274616449680439,359.9452454580168,337.1193628235823
13.95,32.55,50.4,0.00439453125,0.07568359375,1.01708984375,-0.1984732824427481,0.07633587786259542,-0.7557251908396947,4.254729237183124,359.75312669679636,336.8014094863518
14.549999999999999,32.699999999999996,50.25,-0.0009765625,0.076171875,1.01904296875,-0.26717557251908397,0.007633587786259542,-0.8702290076335878,4.275024592853603,0.05475454198317619,336.0131298441219
14.399999999999999,31.799999999999997,49.65,0.00146484375,0.07861328125,1.0166015625,-0.366412213740458,0.10687022900763359,-0.8244274809160306,4.421536172005165,359.91768703944916,335.6375469846878
13.5,31.2,50.55,0.0009765625,0.07470703125,1.01953125,-0.2366412213740458,-0.06870229007633588,-0.7175572519083969,4.190707538032463,359.9452657488443,336.6022360840739
15.0,32.1,51.75,0.00537109375,0.07568359375,1.01708984375,-0.33587786259541985,0.2824427480916031,-0.7557251908396947,4.254525781251287,359.6982668848489,334.9537992203572
13.799999999999999,32.25,51.9,-0.00048828125,0.078125,1.02099609375,-0.3969465648854962,0.22137404580152673,-0.8625954198473282,4.375759677241881,0.027321268702986425,336.8335800497948
13.65,32.55,49.949999999999996,0.001953125,0.07470703125,1.02197265625,-0.366412213740458,0.21374045801526717,-0.8931297709923665,4.180533287062306,359.89079171604266,337.2490236572124
14.549999999999999,33.0,51.6,0.001953125,0.07763671875,1.02001953125,-0.7480916030534351,0.25190839694656486,-0.8549618320610687,4.352144915397604,359.890607055616,336.2068815019242
14.549999999999999,32.25,50.55,0.00390625,0.0791015625,1.0185546875,-0.3282442748091603,0.26717557251908397,-0.8625954198473282,4.4398630919847175,359.78092618007406,335.7168750554553
13.65,32.1,48.3,0.0048828125,0.07958984375,1.02099609375,-0.1297709923664122,0.1450381679389313,-0.7251908396946565,4.456310086033611,359.7268194563075,336.96317015061607
14.25,32.25,50.85,0.0048828125,0.078125,1.01806640625,-0.3435114503816794,0.05343511450381679,-1.1068702290076335,4.387150186301124,359.7260077534828,336.16125981682825
12.75,32.25,51.3,0.0029296875,0.0791015625,1.0185546875,-0.3816793893129771,0.183206106870229,-0.9847328244274809,4.4400750514193685,359.8356942847519,338.4286928087454
14.7,31.799999999999997,50.699999999999996,0.0029296875,0.07666015625,1.0205078125,-0.26717557251908397,0.16030534351145037,-1.0610687022900764,4.295354244480131,359.83597709396764,335.19059162454045
13.5,30.9,50.55,0.0,0.0751953125,1.017578125,-0.3053435114503817,-0.16030534351145037,-0.8091603053435115,4.226267575692677,-0.0,336.3998101320822
13.799999999999999,32.25,51.9,0.0,0.07421875,1.017578125,-0.31297709923664124,0.16793893129770993,-0.9694656488549618,4.171576013714978,-0.0,336.8335800497948
14.399999999999999,32.55,50.4,0.00048828125,0.076171875,1.02294921875,-0.3282442748091603,0.05343511450381679,-0.816793893129771,4.258455521800088,359.97272668847637,336.1355781603173
14.85,31.5,51.6,-0.0009765625,0.07470703125,1.01806640625,-0.40458015267175573,0.26717557251908397,-0.8702290076335878,4.19711666001829,0.05481258392151876,334.7594707352132
12.6,31.049999999999997,49.949999999999996,-0.001953125,0.07861328125,1.0185546875,-0.6030534351145038,0.4961832061068702,-1.0305343511450382,4.413829403730442,0.10954135157794767,337.91282839677166
12.0,32.699999999999996,50.25,0.00537109375,0.0751953125,1.0166015625,-0.21374045801526717,0.15267175572519084,-0.8931297709923665,4.229199491354142,359.69811206079186,339.8482529657881
14.25,32.25,52.35,0.001953125,0.0751953125,1.021484375,-0.22900763358778625,0.22900763358778625,-1.16793893129771,4.209763149190833,359.89074360262146,336.16125981682825
13.35,32.85,51.15,0.00146484375,0.0771484375,1.01708984375,-0.4351145038167939,0.16030534351145037,-1.0,4.3373898000558455,359.91771730034037,337.88353441445696
14.399999999999999,33.6,51.15,0.00390625,0.07666015625,1.0205078125,-0.6259541984732825,0.1984732824427481,-0.9541984732824428,4.295149533438929,359.78130325662073,336.8014094863518
14.25,32.699999999999996,50.85,0.0048828125,0.07763671875,1.01953125,-0.5190839694656488,0.1450381679389313,-1.0229007633587786,4.353598011212948,359.7263891632551,336.45339964422766
13.049999999999999,33.0,50.25,0.001953125,0.0751953125,1.0244140625,-0.44274809160305345,0.17557251908396945,-0.9007633587786259,4.197768029816534,359.8910543836816,338.4234550558106
13.5,32.25,51.3,0.00244140625,0.07763671875,1.021484375,-0.5419847328244275,-0.04580152671755725,-0.732824427480916,4.345824851968989,359.8634538766315,337.28558764683277
13.35,31.799999999999997,51.449999999999996,0.00048828125,0.078125,1.02197265625,-0.5190839694656488,0.09923664122137404,-0.8320610687022901,4.371386413540913,359.97270468681967,337.2267843856498
12.45,31.95,49.8,0.001953125,0.07763671875,1.0224609375,-0.2824427480916031,0.06870229007633588,-1.0,4.341793747675201,359.8908667615369,338.7105619193482
12.45,32.25,50.25,0.00048828125,0.0751953125,1.02001953125,-0.22137404580152673,0.07633587786259542,-1.0610687022900764,4.216088020729391,359.9726468558407,338.89109240154744
12.45,33.0,51.3,0.0,0.07421875,1.0166015625,-0.4198473282442748,0.15267175572519084,-0.8091603053435115,4.1755691244184785,-0.0,339.3298767240665
13.65,32.1,52.199999999999996,0.00146484375,0.078125,1.0185546875,-0.5954198473282443,-0.12213740458015267,-1.0076335877862594,4.385788577727394,359.9178409300034,336.96317015061607
14.399999999999999,31.049999999999997,51.15,0.00341796875,0.07373046875,1.01708984375,-0.4961832061068702,0.0,-0.8854961832061069,4.145515851951439,359.80796002165107,335.1196331408183
14.25,31.95,51.9,0.00732421875,0.07861328125,1.02197265625,-0.6641221374045801,0.13740458015267176,-0.9312977099236641,4.397135879941009,359.59059215224903,335.96267983656423
12.45,32.699999999999996,51.6,-0.00244140625,0.07861328125,1.021484375,-0.4122137404580153,0.22137404580152673,-0.9770992366412213,4.401323633086891,0.13653619779809464,339.1564720975483
13.35,32.1,49.949999999999996,0.00537109375,0.0732421875,1.01708984375,-0.4351145038167939,0.1450381679389313,-1.0229007633587786,4.117762929972793,359.69821413854777,337.4181674257385
13.049999999999999,30.9,50.55,0.0048828125,0.07666015625,1.01513671875,-0.5419847328244275,0.03816793893129771,-0.9083969465648855,4.3175782688044,359.72519161682163,337.10420291856144
15.0,31.349999999999998,50.699999999999996,0.001953125,0.07666015625,1.0234375,-0.46564885496183206,0.07633587786259542,-1.1145038167938932,4.28330952490645,359.89096250160014,334.4303351872475
13.95,31.049999999999997,51.15,0.0009765625,0.078125,1.0166015625,-0.3893129770992366,0.16030534351145037,-0.7862595419847328,4.394286219174542,359.94512265211443,335.80679101271124
11.85,31.799999999999997,50.699999999999996,0.0009765625,0.0771484375,1.02001953125,-0.45038167938931295,0.29770992366412213,-0.916030534351145,4.325083350767828,359.94530150269077,339.5625180452511
13.799999999999999,32.699999999999996,51.6,0.0029296875,0.078125,1.0185546875,-0.48854961832061067,0.16030534351145037,-0.8396946564885496,4.385474480147508,359.83568219787674,337.1193628235823
13.5,31.95,50.85,0.001953125,0.07421875,1.02001953125,-0.4732824427480916,0.1297709923664122,-1.0916030534351144,4.161229516857845,359.8905799166866,337.09423034158283
13.049999999999999,32.699999999999996,51.3,0.00244140625,0.07763671875,1.021484375,-0.33587786259541985,-0.08396946564885496,-0.7404580152671756,4.345824851968989,359.8634538766315,338.24391944367926
14.399999999999999,31.799999999999997,51.75,0.00146484375,0.0771484375,1.01904296875,-0.33587786259541985,0.05343511450381679,-0.9465648854961832,4.329108871299885,359.9178741057512,335.6375469846878
12.75,32.699999999999996,51.3,0.0048828125,0.0751953125,1.01904296875,-0.29770992366412213,0.33587786259541985,-1.0,4.219207228409111,359.72620991161705,338.69877905622195
13.95,33.9,51.449999999999996,0.00244140625,0.07861328125,1.02099609375,-0.6335877862595419,0.06870229007633588,-0.8473282442748091,4.402371815572411,359.863398890106,337.63261718008295
13.95,31.799999999999997,51.75,0.00146484375,0.0791015625,1.0205078125,-0.366412213740458,0.2748091603053435,-0.9694656488549618,4.431929166537487,359.91800326402597,336.31393588713337
14.399999999999999,31.799999999999997,52.8,0.00341796875,0.07568359375,1.0185546875,-0.3435114503816794,0.05343511450381679,-0.7099236641221374,4.248836890088171,359.8082615872909,335.6375469846878
15.0,31.799999999999997,51.449999999999996,0.0009765625,0.08056640625,1.017578125,-0.5267175572519084,0.13740458015267176,-1.0610687022900764,4.526714334522832,359.94518520244054,334.7468366054261
12.9,32.1,51.15,0.00439453125,0.076171875,1.017578125,-0.5954198473282443,0.25190839694656486,-0.9007633587786259,4.28003066763022,359.7532532904815,338.1063268582716
13.65,32.55,48.3,0.0,0.07861328125,1.0224609375,-0.5267175572519084,-0.030534351145038167,-0.9465648854961832,4.396612969957823,-0.0,337.2490236572124
13.65,31.799999999999997,50.699999999999996,0.005859375,0.07666015625,1.01953125,-0.5267175572519084,0.03816793893129771,-1.0,4.298837314551786,359.6716444312912,336.76879948445855
